image_name,latitude,longitude,altitude,roll,pitch,yaw,accuracy horizontal,accuracy vertical
DSC08913.JPG,49.3930481176380880,8.1870448598323033,205.625,0.083,0.088,-132.752,0.02,0.05
DSC08914.JPG,49.3930079942836926,8.1870458898079868,205.630,0.064,0.061,-132.415,0.02,0.05
DSC08915.JPG,49.3929649225894067,8.1870456998095325,205.636,0.095,0.051,-132.552,0.02,0.05
DSC08916.JPG,49.3929235739599122,8.1870449904985652,205.642,0.039,0.064,-132.847,0.02,0.05
DSC08917.JPG,49.3928820782245381,8.1870450939298873,205.653,0.102,0.119,-132.688,0.02,0.05
DSC08918.JPG,49.3928409298662601,8.1870449883294629,205.639,0.120,0.036,-132.619,0.02,0.05
DSC08919.JPG,49.3927989371429774,8.1870447100428017,205.632,0.072,0.116,-132.762,0.02,0.05
DSC08920.JPG,49.3927579158993524,8.1870449549496627,205.622,0.050,0.029,-132.791,0.02,0.05
DSC08921.JPG,49.3927154450614623,8.1870439003219335,205.638,0.085,0.132,-132.712,0.02,0.05
DSC08922.JPG,49.3926752937387690,8.1870435160887052,205.641,0.069,0.093,-132.992,0.02,0.05
DSC08923.JPG,49.3926335955141553,8.1870436279329066,205.651,0.017,0.095,-132.858,0.02,0.05
DSC08924.JPG,49.3925901514180339,8.1870450719026842,205.628,0.079,0.057,-132.273,0.02,0.05
DSC08925.JPG,49.3925482056747498,8.1870454098260517,205.635,0.044,0.045,-132.842,0.02,0.05
DSC08926.JPG,49.3925069406665287,8.1870440398771080,205.633,0.075,0.088,-132.721,0.02,0.05
DSC08927.JPG,49.3924657688662947,8.1870444435347327,205.620,0.090,0.141,-132.960,0.02,0.05
DSC08928.JPG,49.3924244634501122,8.1870437031528471,205.625,0.066,0.126,-132.914,0.02,0.05
DSC08929.JPG,49.3923830006374516,8.1870435116748475,205.629,0.019,0.138,-132.772,0.02,0.05
DSC08930.JPG,49.3923414999043899,8.1870456722789449,205.628,0.051,0.126,-132.171,0.02,0.05
DSC08931.JPG,49.3922981221741395,8.1870447300238123,205.640,0.053,0.150,-133.135,0.02,0.05
DSC08932.JPG,49.3922587300842508,8.1870453378443386,205.652,0.120,0.132,-132.549,0.02,0.05
DSC08933.JPG,49.3922145845911302,8.1870460742463695,205.644,0.066,0.095,-132.826,0.02,0.05
DSC08934.JPG,49.3921750969904991,8.1870448472216122,205.643,0.073,0.100,-132.775,0.02,0.05
DSC08935.JPG,49.3921319531866772,8.1870445378418442,205.623,0.115,0.055,-132.843,0.02,0.05
DSC08936.JPG,49.3920903579014876,8.1870451882495949,205.625,0.070,0.058,-132.552,0.02,0.05
DSC08937.JPG,49.3920484729892593,8.1870438719910954,205.612,0.066,0.121,-132.695,0.02,0.05
DSC08938.JPG,49.3920064417682099,8.1870444031813623,205.609,0.034,0.104,-132.782,0.02,0.05
DSC08939.JPG,49.3919665233237666,8.1870456500557491,205.638,0.103,0.047,-132.435,0.02,0.05
DSC08940.JPG,49.3919239250687596,8.1870459073085211,205.624,0.108,0.101,-132.716,0.02,0.05
DSC08941.JPG,49.3918831115215582,8.1870459578974639,205.633,0.064,0.076,-132.617,0.02,0.05
DSC08942.JPG,49.3918415535630828,8.1870456275259862,205.622,0.122,0.040,-132.736,0.02,0.05
DSC08943.JPG,49.3917979857165435,8.1870470545640863,205.625,0.134,0.000,-132.699,0.02,0.05
DSC08944.JPG,49.3917591970962349,8.1870482064005472,205.640,0.094,0.051,-132.530,0.02,0.05
DSC08945.JPG,49.3917166864028658,8.1870478118297374,205.642,0.079,0.060,-132.586,0.02,0.05
DSC08946.JPG,49.3916745511715476,8.1870466036826581,205.654,0.120,0.027,-132.734,0.02,0.05
DSC08947.JPG,49.3916328578387649,8.1870462281449043,205.663,0.113,0.080,-132.311,0.02,0.05
DSC08948.JPG,49.3915913298276763,8.1870449571726489,205.613,0.109,0.059,-132.853,0.02,0.05
DSC08949.JPG,49.3915528554159877,8.1870362464098339,205.650,-0.113,-0.072,-157.513,0.02,0.05
DSC08950.JPG,49.3915488952088424,8.1870204044554651,205.658,-0.086,0.035,160.975,0.02,0.05
DSC08951.JPG,49.3915550113665489,8.1869578752711529,205.659,-0.048,0.040,112.750,0.02,0.05
DSC08952.JPG,49.3915646914350148,8.1869491631949707,205.677,-0.081,0.065,79.519,0.02,0.05
DSC08953.JPG,49.3916064673934088,8.1869501977813695,205.651,0.096,-0.050,47.290,0.02,0.05
DSC08954.JPG,49.3916481583198816,8.1869518902864531,205.658,0.073,-0.055,46.939,0.02,0.05
DSC08955.JPG,49.3916907968003684,8.1869528528322331,205.658,0.089,0.011,46.870,0.02,0.05
DSC08956.JPG,49.3917321187661926,8.1869527683624401,205.635,0.083,-0.038,46.873,0.02,0.05
DSC08957.JPG,49.3917763294215888,8.1869528580385982,205.651,0.061,-0.006,46.987,0.02,0.05
DSC08958.JPG,49.3918168714908816,8.1869530113528111,205.658,0.112,-0.045,47.190,0.02,0.05
DSC08959.JPG,49.3918597674065225,8.1869535571892040,205.669,0.100,0.011,47.018,0.02,0.05
DSC08960.JPG,49.3919007944265829,8.1869530137792363,205.656,0.046,-0.008,46.873,0.02,0.05
DSC08961.JPG,49.3919420009163233,8.1869527442311565,205.635,0.111,-0.018,47.120,0.02,0.05
DSC08962.JPG,49.3919837251689131,8.1869528080329967,205.641,0.070,-0.002,47.250,0.02,0.05
DSC08963.JPG,49.3920268088153307,8.1869527881150113,205.659,0.083,-0.017,47.273,0.02,0.05
DSC08964.JPG,49.3920669441418809,8.1869528037867756,205.638,0.059,0.029,47.112,0.02,0.05
DSC08965.JPG,49.3921077541491513,8.1869529976504811,205.645,0.084,-0.012,47.105,0.02,0.05
DSC08966.JPG,49.3921519190645668,8.1869538474861834,205.654,0.101,-0.000,47.057,0.02,0.05
DSC08967.JPG,49.3921928053998940,8.1869536967459648,205.667,0.069,-0.014,46.783,0.02,0.05
DSC08968.JPG,49.3922343521890141,8.1869538852548800,205.648,0.120,-0.069,47.146,0.02,0.05
DSC08969.JPG,49.3922742463424882,8.1869528243439440,205.653,0.121,0.001,47.030,0.02,0.05
DSC08970.JPG,49.3923172615241128,8.1869530354858888,205.675,0.076,-0.031,47.099,0.02,0.05
DSC08971.JPG,49.3923578378858323,8.1869536764995328,205.657,0.093,-0.018,47.010,0.02,0.05
DSC08972.JPG,49.3923989018205845,8.1869538663154149,205.658,0.116,-0.024,47.225,0.02,0.05
DSC08973.JPG,49.3924405427968054,8.1869540901185047,205.638,0.050,0.014,46.980,0.02,0.05
DSC08974.JPG,49.3924821587884182,8.1869540318988872,205.623,0.094,-0.042,46.944,0.02,0.05
DSC08975.JPG,49.3925249641526918,8.1869537311449427,205.630,0.068,-0.037,46.973,0.02,0.05
DSC08976.JPG,49.3925657723465292,8.1869544219719685,205.633,0.066,-0.021,46.921,0.02,0.05
DSC08977.JPG,49.3926075027163236,8.1869541476425400,205.639,0.060,0.016,47.109,0.02,0.05
DSC08978.JPG,49.3926481384893634,8.1869531722776401,205.627,0.108,-0.039,47.311,0.02,0.05
DSC08979.JPG,49.3926911795092778,8.1869528612804885,205.633,0.078,-0.036,47.066,0.02,0.05
DSC08980.JPG,49.3927324974132915,8.1869540201979518,205.640,0.089,-0.005,46.955,0.02,0.05
DSC08981.JPG,49.3927739389815557,8.1869534518629692,205.652,0.090,0.011,47.185,0.02,0.05
DSC08982.JPG,49.3928150232482963,8.1869523295425193,205.639,0.084,0.050,47.431,0.02,0.05
DSC08983.JPG,49.3928580638183803,8.1869524036772763,205.616,0.041,-0.006,47.234,0.02,0.05
DSC08984.JPG,49.3928978415147242,8.1869528910891773,205.625,0.118,-0.059,47.171,0.02,0.05
DSC08985.JPG,49.3929408651488870,8.1869535510211531,205.658,0.115,-0.021,47.010,0.02,0.05
DSC08986.JPG,49.3929812545332823,8.1869542801371118,205.648,0.081,-0.049,47.057,0.02,0.05
DSC08987.JPG,49.3930225540457570,8.1869546724002724,205.635,0.032,-0.015,47.053,0.02,0.05
DSC08988.JPG,49.3930659750289465,8.1869541724350547,205.643,0.089,-0.017,47.009,0.02,0.05
DSC08989.JPG,49.3931057553367907,8.1869544438384985,205.621,0.080,-0.024,47.056,0.02,0.05
DSC08990.JPG,49.3931476275521391,8.1869537322136079,205.628,0.115,0.015,47.099,0.02,0.05
DSC08991.JPG,49.3931881241719992,8.1869539352809557,205.637,0.083,-0.011,46.953,0.02,0.05
DSC08992.JPG,49.3932308491148291,8.1869531665280597,205.630,0.098,-0.044,47.024,0.02,0.05
DSC08993.JPG,49.3932717544045516,8.1869524566305749,205.628,0.102,-0.018,46.841,0.02,0.05
DSC08994.JPG,49.3933142726946031,8.1869539113269632,205.635,0.092,-0.036,46.930,0.02,0.05
DSC08995.JPG,49.3933221230149400,8.1869538843476040,205.628,0.115,-0.057,46.784,0.02,0.05
DSC08996.JPG,49.3933542010133806,8.1869536919026356,205.643,0.109,0.008,46.943,0.02,0.05
DSC08997.JPG,49.3933974927858870,8.1869532824538158,205.640,0.052,-0.000,47.394,0.02,0.05
DSC08998.JPG,49.3934395259970884,8.1869531161726883,205.638,0.062,0.027,47.041,0.02,0.05
DSC08999.JPG,49.3934798379865398,8.1869530425396064,205.638,0.099,-0.035,46.913,0.02,0.05
DSC09000.JPG,49.3935211930245259,8.1869542700672682,205.659,0.099,-0.028,46.974,0.02,0.05
DSC09001.JPG,49.3935618926938602,8.1869545267882398,205.643,0.025,-0.040,46.718,0.02,0.05
DSC09002.JPG,49.3935741241428588,8.1869438639230925,205.655,-0.120,0.036,90.486,0.02,0.05
DSC09003.JPG,49.3935707096685377,8.1869312949926751,205.648,-0.009,0.103,155.229,0.02,0.05
DSC09004.JPG,49.3935433565386077,8.1868911531366031,205.647,0.082,0.056,-179.045,0.02,0.05
DSC09005.JPG,49.3935204778839108,8.1868686961700519,205.621,0.239,0.157,-159.156,0.02,0.05
DSC09006.JPG,49.3935127188955221,8.1868650334562520,205.606,0.115,0.105,-152.179,0.02,0.05
DSC09007.JPG,49.3934702516897843,8.1868617032608864,205.607,0.129,0.000,-133.277,0.02,0.05
DSC09008.JPG,49.3934292885892461,8.1868614325755651,205.628,0.122,0.094,-132.887,0.02,0.05
DSC09009.JPG,49.3933863122710832,8.1868613226941438,205.620,0.093,0.064,-132.738,0.02,0.05
DSC09010.JPG,49.3933456331453868,8.1868622835683151,205.625,0.069,0.073,-132.786,0.02,0.05
DSC09011.JPG,49.3933038616682012,8.1868616585092777,205.622,0.092,0.022,-132.765,0.02,0.05
DSC09012.JPG,49.3932597902469723,8.1868621710942229,205.623,0.062,0.045,-132.749,0.02,0.05
DSC09013.JPG,49.3932198974155057,8.1868619454092961,205.627,0.074,0.053,-132.635,0.02,0.05
DSC09014.JPG,49.3931770638596745,8.1868620673955608,205.641,0.121,0.077,-132.669,0.02,0.05
DSC09015.JPG,49.3931365963259239,8.1868624795079548,205.648,0.095,0.081,-132.642,0.02,0.05
DSC09016.JPG,49.3930962800551541,8.1868624189688539,205.646,0.090,-0.003,-132.675,0.02,0.05
DSC09017.JPG,49.3930520072291586,8.1868620006847319,205.619,0.084,0.013,-132.685,0.02,0.05
DSC09018.JPG,49.3930120171420270,8.1868624436695434,205.625,0.084,0.116,-132.823,0.02,0.05
DSC09019.JPG,49.3929708822936746,8.1868628901193627,205.638,0.090,0.001,-132.526,0.02,0.05
DSC09020.JPG,49.3929282903346731,8.1868617242532160,205.634,0.089,0.088,-132.858,0.02,0.05
DSC09021.JPG,49.3928877335613450,8.1868611103068094,205.626,0.069,0.083,-132.932,0.02,0.05
DSC09022.JPG,49.3928454077052805,8.1868616984666556,205.607,0.072,-0.019,-132.468,0.02,0.05
DSC09023.JPG,49.3928024091673592,8.1868613514179280,205.595,0.045,0.041,-133.000,0.02,0.05
DSC09024.JPG,49.3927559540923582,8.1868615528320134,205.563,0.091,-0.006,-132.743,0.02,0.05
DSC09025.JPG,49.3927188319686152,8.1868616486257704,205.575,0.082,0.042,-132.739,0.02,0.05
DSC09026.JPG,49.3926785220577003,8.1868616637682496,205.620,0.120,0.003,-132.723,0.02,0.05
DSC09027.JPG,49.3926368731867029,8.1868631736762616,205.630,0.105,0.003,-132.830,0.02,0.05
DSC09028.JPG,49.3925964484586046,8.1868634189180174,205.636,0.095,0.038,-132.730,0.02,0.05
DSC09029.JPG,49.3925541601813265,8.1868630595562006,205.620,0.098,0.064,-132.745,0.02,0.05
DSC09030.JPG,49.3925137871503992,8.1868634804975962,205.602,0.065,0.145,-132.499,0.02,0.05
DSC09031.JPG,49.3924738734091520,8.1868621229213847,205.611,0.076,0.089,-133.044,0.02,0.05
DSC09032.JPG,49.3924322550527393,8.1868635689949567,205.637,0.106,0.044,-132.225,0.02,0.05
DSC09033.JPG,49.3923892787580883,8.1868644755801334,205.606,0.149,-0.011,-132.470,0.02,0.05
DSC09034.JPG,49.3923483179160314,8.1868647063688069,205.617,0.077,0.041,-132.658,0.02,0.05
DSC09035.JPG,49.3923060998309538,8.1868634238244713,205.621,0.151,0.009,-132.548,0.02,0.05
DSC09036.JPG,49.3922653008807018,8.1868619279981498,205.650,0.104,0.105,-132.774,0.02,0.05
DSC09037.JPG,49.3922227045564881,8.1868617138474615,205.657,0.101,0.077,-132.619,0.02,0.05
DSC09038.JPG,49.3921805119658117,8.1868606050573653,205.648,0.026,0.161,-132.789,0.02,0.05
DSC09039.JPG,49.3921405138760576,8.1868603001415643,205.656,0.011,0.077,-132.808,0.02,0.05
DSC09040.JPG,49.3920976240996197,8.1868619832892460,205.656,0.067,0.099,-132.744,0.02,0.05
DSC09041.JPG,49.3920570495603641,8.1868619788122849,205.662,0.102,0.075,-133.017,0.02,0.05
DSC09042.JPG,49.3920136279930162,8.1868625566539741,205.618,0.095,0.039,-132.327,0.02,0.05
DSC09043.JPG,49.3919740823602993,8.1868627084543295,205.598,0.127,0.109,-132.496,0.02,0.05
DSC09044.JPG,49.3919328285553974,8.1868617049821513,205.623,0.017,0.143,-132.773,0.02,0.05
DSC09045.JPG,49.3918920347848101,8.1868624859029993,205.643,0.042,0.133,-132.761,0.02,0.05
DSC09046.JPG,49.3918503182731996,8.1868623997896659,205.640,0.017,0.109,-132.597,0.02,0.05
DSC09047.JPG,49.3918073800436517,8.1868624140383641,205.603,0.143,0.065,-132.788,0.02,0.05
DSC09048.JPG,49.3917666455405708,8.1868619903397626,205.639,0.033,0.039,-133.254,0.02,0.05
DSC09049.JPG,49.3917247768339678,8.1868610517189051,205.660,0.030,0.073,-133.107,0.02,0.05
DSC09050.JPG,49.3916839490361781,8.1868607223018284,205.635,0.039,0.053,-132.129,0.02,0.05
DSC09051.JPG,49.3916421117935158,8.1868617816113254,205.646,0.024,0.090,-132.569,0.02,0.05
DSC09052.JPG,49.3916239667941923,8.1868622494801304,205.559,0.132,-0.094,-132.291,0.02,0.05
DSC09053.JPG,49.3916029857394747,8.1868618512641440,205.636,-0.008,0.119,-132.871,0.02,0.05
DSC09054.JPG,49.3915589020252384,8.1868630230666817,205.683,-0.008,0.026,-132.760,0.02,0.05
DSC09055.JPG,49.3915487987890032,8.1868626312830450,205.650,0.117,-0.018,-133.722,0.02,0.05
DSC09056.JPG,49.3916319675641162,8.1867735142400626,197.237,0.018,35.003,-91.580,0.02,0.05
DSC09057.JPG,49.3916446495093240,8.1867769595395892,197.230,0.073,35.030,-92.602,0.02,0.05
DSC09058.JPG,49.3917425751976893,8.1867977851242806,197.280,-0.071,35.134,-91.509,0.02,0.05
DSC09059.JPG,49.3917663041137018,8.1868073272385118,197.198,0.020,35.068,-92.177,0.02,0.05
DSC09060.JPG,49.3918072360738378,8.1868157684556078,197.148,0.035,35.142,-91.844,0.02,0.05
DSC09061.JPG,49.3918590888053970,8.1868258469420834,197.202,0.009,35.135,-90.435,0.02,0.05
DSC09062.JPG,49.3919132379770573,8.1868344775034458,197.196,0.027,35.066,-89.041,0.02,0.05
DSC09063.JPG,49.3919538304099675,8.1868406553925208,197.183,0.074,35.111,-89.305,0.02,0.05
DSC09064.JPG,49.3919573745840879,8.1868408913589619,197.178,0.023,35.114,-89.306,0.02,0.05
DSC09065.JPG,49.3919767550796109,8.1868428728519369,197.183,0.153,35.128,-89.048,0.02,0.05
DSC09066.JPG,49.3920104464710406,8.1868465327983291,197.194,0.139,35.044,-89.280,0.02,0.05
DSC09067.JPG,49.3920512936441440,8.1868510693394967,197.209,0.076,35.099,-89.056,0.02,0.05
DSC09068.JPG,49.3920878914443193,8.1868554537057605,197.196,0.017,35.021,-89.294,0.02,0.05
DSC09069.JPG,49.3921183011185008,8.1868593813880253,197.191,-0.002,35.147,-89.248,0.02,0.05
DSC09070.JPG,49.3921426822451792,8.1868623139874686,197.180,-0.052,35.119,-89.259,0.02,0.05
DSC09071.JPG,49.3921604562614576,8.1868645821848567,197.184,0.042,35.124,-89.351,0.02,0.05
DSC09072.JPG,49.3921653632753177,8.1868657712043511,197.188,0.009,35.101,-89.258,0.02,0.05
DSC09073.JPG,49.3921651535197554,8.1868659426528883,197.208,0.044,35.004,-89.289,0.02,0.05
DSC09074.JPG,49.3921647145942870,8.1868657737593669,197.197,0.091,35.012,-89.317,0.02,0.05
DSC09075.JPG,49.3921656675184622,8.1868658440420266,197.176,0.026,35.106,-89.198,0.02,0.05
DSC09076.JPG,49.3921699186625176,8.1868664778097990,197.160,0.075,35.089,-89.110,0.02,0.05
DSC09077.JPG,49.3921773048678929,8.1868666263800023,197.156,0.097,35.016,-89.168,0.02,0.05
DSC09078.JPG,49.3921864277603646,8.1868670395011627,197.182,0.082,34.993,-89.344,0.02,0.05
DSC09079.JPG,49.3921969168200690,8.1868676223331320,197.193,0.066,35.031,-89.133,0.02,0.05
DSC09080.JPG,49.3922074296632516,8.1868682617114761,197.200,0.072,34.998,-89.070,0.02,0.05
DSC09081.JPG,49.3922184917383902,8.1868695784696257,197.206,-0.002,35.086,-89.026,0.02,0.05
DSC09082.JPG,49.3922290371477715,8.1868705424731143,197.199,0.013,35.050,-89.288,0.02,0.05
DSC09083.JPG,49.3922394304186696,8.1868714696422682,197.187,0.037,35.029,-89.278,0.02,0.05
DSC09084.JPG,49.3922505112871377,8.1868724959076538,197.184,0.011,35.041,-88.917,0.02,0.05
DSC09085.JPG,49.3922612047859957,8.1868739259863279,197.185,0.070,35.031,-89.334,0.02,0.05
DSC09086.JPG,49.3922727644120343,8.1868753022762206,197.176,0.105,35.064,-89.348,0.02,0.05
DSC09087.JPG,49.3922840432538308,8.1868765972026765,197.177,0.058,35.052,-89.242,0.02,0.05
DSC09088.JPG,49.3922962347588168,8.1868778594486926,197.191,0.023,35.086,-88.975,0.02,0.05
DSC09089.JPG,49.3923096036169582,8.1868792117929203,197.217,0.066,35.079,-89.245,0.02,0.05
DSC09090.JPG,49.3923245844015426,8.1868807305962257,197.217,0.048,35.048,-89.167,0.02,0.05
DSC09091.JPG,49.3923411602386793,8.1868828834215321,197.231,0.044,35.128,-89.391,0.02,0.05
DSC09092.JPG,49.3923586439728055,8.1868853183970955,197.223,0.055,35.028,-89.395,0.02,0.05
DSC09093.JPG,49.3923781408750742,8.1868874357315402,197.206,0.062,35.012,-89.351,0.02,0.05
DSC09094.JPG,49.3923990044515548,8.1868897094433155,197.216,0.024,34.976,-89.313,0.02,0.05
DSC09095.JPG,49.3924216885116465,8.1868918351475131,197.206,-0.001,35.071,-89.028,0.02,0.05
DSC09096.JPG,49.3924462297665059,8.1868938509219884,197.212,0.014,35.132,-89.037,0.02,0.05
DSC09097.JPG,49.3924729709582877,8.1868954479350755,197.196,-0.013,35.015,-89.152,0.02,0.05
DSC09098.JPG,49.3925013365203966,8.1868967100678045,197.209,0.007,35.085,-89.159,0.02,0.05
DSC09099.JPG,49.3925308240590013,8.1868974377669161,197.205,0.028,35.064,-89.392,0.02,0.05
DSC09100.JPG,49.3925595055494071,8.1868974148989917,197.191,-0.048,35.088,-89.267,0.02,0.05
DSC09101.JPG,49.3925844589844232,8.1868965001785945,197.183,-0.067,35.099,-89.011,0.02,0.05
DSC09102.JPG,49.3926047081707438,8.1868945979882870,197.183,-0.018,35.044,-88.869,0.02,0.05
DSC09103.JPG,49.3926218809348043,8.1868926906638446,197.199,0.068,35.015,-89.147,0.02,0.05
DSC09104.JPG,49.3926379503809940,8.1868910796072942,197.202,0.023,35.023,-89.279,0.02,0.05
DSC09105.JPG,49.3926526255511931,8.1868890962474872,197.189,0.080,35.006,-89.168,0.02,0.05
DSC09106.JPG,49.3926669203640714,8.1868871384425059,197.200,0.046,35.127,-89.601,0.02,0.05
DSC09107.JPG,49.3926809548731782,8.1868853120188199,197.206,0.007,35.072,-89.378,0.02,0.05
DSC09108.JPG,49.3926952855138452,8.1868830079973343,197.160,0.004,35.044,-88.939,0.02,0.05
DSC09109.JPG,49.3927112095742586,8.1868817346504166,197.168,0.066,35.049,-88.839,0.02,0.05
DSC09110.JPG,49.3927293924338144,8.1868815454323389,197.157,0.041,35.029,-89.078,0.02,0.05
DSC09111.JPG,49.3927504534912742,8.1868826194028497,197.149,0.088,35.051,-89.051,0.02,0.05
DSC09112.JPG,49.3927749664677549,8.1868841464347408,197.163,0.064,35.066,-89.337,0.02,0.05
DSC09113.JPG,49.3928030951128676,8.1868865509448128,197.173,0.032,35.036,-89.095,0.02,0.05
DSC09114.JPG,49.3928345355416951,8.1868898324203681,197.178,0.070,35.108,-89.302,0.02,0.05
DSC09115.JPG,49.3928669970870189,8.1868935234118272,197.179,0.023,35.145,-89.304,0.02,0.05
DSC09116.JPG,49.3928972494987946,8.1868973499281488,197.185,0.016,35.056,-89.055,0.02,0.05
DSC09117.JPG,49.3929251978476813,8.1869002764846321,197.184,0.014,35.081,-89.241,0.02,0.05
DSC09118.JPG,49.3929515669246442,8.1869035514371387,197.186,0.003,35.098,-89.344,0.02,0.05
DSC09119.JPG,49.3929784011669994,8.1869066805652029,197.173,0.027,35.062,-89.143,0.02,0.05
DSC09120.JPG,49.3930041045621522,8.1869095170205064,197.191,0.071,35.045,-89.225,0.02,0.05
DSC09121.JPG,49.3930268782223791,8.1869119022342876,197.210,-0.016,35.046,-89.180,0.02,0.05
DSC09122.JPG,49.3930463082263884,8.1869137228445226,197.197,-0.002,35.082,-89.111,0.02,0.05
DSC09123.JPG,49.3930633559782777,8.1869150414599989,197.190,0.017,35.118,-89.223,0.02,0.05
DSC09124.JPG,49.3930795755180938,8.1869163229521824,197.193,-0.026,35.117,-89.132,0.02,0.05
DSC09125.JPG,49.3930946245176372,8.1869172062436171,197.174,0.010,35.122,-89.217,0.02,0.05
DSC09126.JPG,49.3931093866733519,8.1869180020966752,197.188,0.083,35.084,-89.378,0.02,0.05
DSC09127.JPG,49.3931238503784584,8.1869183655000981,197.201,0.053,35.008,-89.218,0.02,0.05
DSC09128.JPG,49.3931389060639816,8.1869175677622881,197.195,0.057,35.105,-89.228,0.02,0.05
DSC09129.JPG,49.3931550952792620,8.1869166460601654,197.189,0.006,35.128,-89.100,0.02,0.05
DSC09130.JPG,49.3931723121273762,8.1869151532297728,197.168,0.088,35.145,-89.116,0.02,0.05
DSC09131.JPG,49.3931896664324341,8.1869139164202966,197.181,0.036,35.128,-89.131,0.02,0.05
DSC09132.JPG,49.3932069954169890,8.1869121645865519,197.166,0.022,35.100,-89.159,0.02,0.05
DSC09133.JPG,49.3932225773999605,8.1869097244945142,197.181,0.067,35.045,-89.154,0.02,0.05
DSC09134.JPG,49.3932367317520900,8.1869075855805864,197.179,0.066,35.116,-89.322,0.02,0.05
DSC09135.JPG,49.3932497369523418,8.1869063305546135,197.202,0.038,34.995,-89.608,0.02,0.05
DSC09136.JPG,49.3932636803634466,8.1869054070923735,197.203,0.112,35.013,-89.293,0.02,0.05
DSC09137.JPG,49.3932793157581855,8.1869043174201845,197.177,0.105,34.982,-88.951,0.02,0.05
DSC09138.JPG,49.3932955000761069,8.1869035189302970,197.178,0.052,35.020,-89.101,0.02,0.05
DSC09139.JPG,49.3933105494773201,8.1869033452991609,197.202,0.049,35.023,-88.624,0.02,0.05
DSC09140.JPG,49.3933251824456363,8.1869027458684140,197.177,0.039,35.004,-89.295,0.02,0.05
DSC09141.JPG,49.3933388494443193,8.1869024384388389,197.174,0.062,35.105,-89.206,0.02,0.05
DSC09142.JPG,49.3933526216535270,8.1869020808964699,197.168,0.032,35.058,-89.111,0.02,0.05
DSC09143.JPG,49.3933648168847697,8.1869018290941131,197.168,0.053,35.095,-89.116,0.02,0.05
DSC09144.JPG,49.3933763719403487,8.1869014761761711,197.176,0.044,35.100,-89.213,0.02,0.05
DSC09145.JPG,49.3933871513393328,8.1869009409268720,197.191,0.054,35.062,-89.025,0.02,0.05
DSC09146.JPG,49.3933973581127432,8.1869002104313449,197.179,0.016,35.034,-89.064,0.02,0.05
DSC09147.JPG,49.3934071062583229,8.1868993417635707,197.177,0.088,35.030,-89.189,0.02,0.05
DSC09148.JPG,49.3934171591270541,8.1868987594538680,197.162,0.069,35.093,-89.155,0.02,0.05
DSC09149.JPG,49.3934272482897470,8.1868983205032233,197.150,0.070,35.008,-89.180,0.02,0.05
DSC09150.JPG,49.3934369054691160,8.1868985332416333,197.174,0.083,35.067,-89.301,0.02,0.05
DSC09151.JPG,49.3934466289130754,8.1868985924341597,197.167,0.050,34.966,-89.441,0.02,0.05
DSC09152.JPG,49.3934567585993065,8.1868990254927869,197.169,0.117,35.072,-89.386,0.02,0.05
DSC09153.JPG,49.3934678637279418,8.1868998067458971,197.166,0.085,35.142,-88.973,0.02,0.05
DSC09154.JPG,49.3934791476339257,8.1869001148656810,197.162,0.020,35.112,-89.627,0.02,0.05
DSC09155.JPG,49.3934907145909534,8.1869001738854976,197.172,0.023,35.141,-89.479,0.02,0.05
DSC09156.JPG,49.3935025220973856,8.1869004640597876,197.176,0.047,35.059,-89.389,0.02,0.05
DSC09157.JPG,49.3935149863365623,8.1869012255231546,197.186,0.042,35.150,-88.953,0.02,0.05
DSC09158.JPG,49.3935275279971222,8.1869023527300300,197.180,0.053,35.139,-89.655,0.02,0.05
DSC09159.JPG,49.3935359841895973,8.1869033245696397,197.172,-0.007,35.036,-89.278,0.02,0.05
DSC09160.JPG,49.3935367290838272,8.1869034423575222,197.178,0.055,34.994,-88.826,0.02,0.05
DSC09161.JPG,49.3934900847160350,8.1870115164100135,197.803,0.032,35.096,-89.000,0.02,0.05
DSC09162.JPG,49.3934897219567119,8.1870111617282504,197.794,0.066,35.091,-89.216,0.02,0.05
DSC09163.JPG,49.3934788050741673,8.1870094727662384,197.786,-0.025,35.105,-89.244,0.02,0.05
DSC09164.JPG,49.3934506999265110,8.1870059487401399,197.802,-0.073,35.046,-89.112,0.02,0.05
DSC09165.JPG,49.3934143990152918,8.1870021221204308,197.785,-8.822,34.691,-89.254,0.02,0.05
DSC09166.JPG,49.3934019716748978,8.1870003208523396,197.796,0.173,35.112,-89.033,0.02,0.05
DSC09167.JPG,49.3933994308768405,8.1869985393234810,197.818,0.135,35.038,-89.237,0.02,0.05
DSC09168.JPG,49.3933989032159317,8.1869972834978739,197.807,0.050,35.018,-89.288,0.02,0.05
DSC09169.JPG,49.3933958914691118,8.1869962588725311,197.807,-0.019,35.099,-89.274,0.02,0.05
DSC09170.JPG,49.3933880040454909,8.1869947249480557,197.779,0.033,35.028,-89.151,0.02,0.05
DSC09171.JPG,49.3933747547614601,8.1869927967609257,197.790,0.016,35.041,-89.341,0.02,0.05
DSC09172.JPG,49.3933581914665041,8.1869904901693840,197.798,0.113,35.053,-89.326,0.02,0.05
DSC09173.JPG,49.3933417103909562,8.1869885229053860,197.795,0.109,35.125,-88.963,0.02,0.05
DSC09174.JPG,49.3933260278460082,8.1869876677283742,197.812,0.074,35.124,-89.541,0.02,0.05
DSC09175.JPG,49.3933133241249251,8.1869868272684343,197.812,0.136,35.072,-89.160,0.02,0.05
